alpha	cutoff	delta	gamma	idForProcess	language	model	script
1.0	2	1.0	1	4550537	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9426378	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8009909	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5416739	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9154234	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3515089	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2733046	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8127853	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3247127	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7339970	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3008809	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5387755	Greek_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	35979	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4187327	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3568346	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8402394	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	920688	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9593131	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7156903	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7042968	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3986363	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8604514	Hebrew_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5001762	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3401794	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1738843	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3481301	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1085049	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2825591	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5747133	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5337633	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8484264	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7834164	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6494184	Hindi_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7805255	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5085703	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2262154	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6645240	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1025022	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	725864	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	22221	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9982989	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	447928	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4326497	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9116790	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8618145	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4439057	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3747032	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1689172	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5784272	Hungarian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6235604	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2224807	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4520517	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3010820	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1453650	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4221097	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6966707	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7416734	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5050248	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4078788	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8073049	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8194879	Icelandic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3862911	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4159866	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4128192	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9745930	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	536761	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7354159	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2490615	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9648691	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1384260	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4217872	Indonesian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3535463	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2180112	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8939251	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4817976	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	502291	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8123836	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1265034	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2491967	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6923233	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3925419	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	294609	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6996717	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	517816	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8994626	Irish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5129801	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2105842	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5248975	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6342399	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3418616	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7642848	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8844792	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3694846	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3616025	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9591136	Italian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4222327	Japanese-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1302630	Japanese-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3124662	Japanese-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1434315	Japanese-GSD_2.6	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1844260	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1408400	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	582050	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7264243	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6410698	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9790601	Japanese-GSD_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1632342	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8626981	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2186548	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1144156	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7923626	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7621231	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7151290	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2037537	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3021287	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	382502	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4853900	Kazakh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1302557	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7808412	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3744420	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8112827	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6966977	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5249711	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1275005	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8556412	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1773469	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6172076	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6760073	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1186994	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2397213	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5530095	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	42357	Kiche_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6807435	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6613322	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5428478	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	873020	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1806021	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7002702	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8292386	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1688878	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4482641	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1776868	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	575781	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6667628	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8856710	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8750521	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5017480	Komi_Zyrian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9019134	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9686008	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3824143	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6475105	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	832750	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7568385	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9367118	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6104821	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9707116	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	937812	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6799631	Korean_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4802553	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2322985	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2335881	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	246285	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5526417	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	371969	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8355907	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3059204	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9318772	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	794105	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8898030	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3606846	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	159450	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	341112	Kurmanji_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8664861	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6874505	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7074375	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	6538513	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8546226	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	4204891	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	2497218	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1457786	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	1173643	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	9529490	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	5361928	Latin_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8860095	Latvian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	7379582	Latvian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3015636	Latvian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	3854236	Latvian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
1.0	2	1.0	1	8836291	Latvian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusDLM
