DH_Weight	CoarseDependency	DistanceWeight	Language	FileName
-0.18305	compound	0.01809	Lithuanian_2.8	881641
-2.04189	cop	-4.05856	Lithuanian_2.8	881641
-1.55555	iobj	0.20526	Lithuanian_2.8	881641
-0.44832	appos	2.15897	Lithuanian_2.8	881641
-0.29117	orphan	0.09476	Lithuanian_2.8	881641
-0.0035	csubj	-1.06613	Lithuanian_2.8	881641
4.60245	nsubj	0.33161	Lithuanian_2.8	881641
-0.01253	aux	-0.58014	Lithuanian_2.8	881641
1.94868	nummod	-4.17658	Lithuanian_2.8	881641
0.0	punct	0.0	Lithuanian_2.8	881641
3.11435	mark	-4.28635	Lithuanian_2.8	8883820
1.05606	parataxis	2.44308	Lithuanian_2.8	8883820
2.90092	case	-4.31686	Lithuanian_2.8	8883820
6.50353	obl	-0.41504	Lithuanian_2.8	8883820
9.96815	obj	1.16762	Lithuanian_2.8	8883820
3.27091	cc	-4.22428	Lithuanian_2.8	8883820
4.47436	ccomp	3.06406	Lithuanian_2.8	8883820
5.23183	acl	3.64787	Lithuanian_2.8	8883820
4.97078	xcomp	3.64154	Lithuanian_2.8	8883820
4.54729	advcl	4.03408	Lithuanian_2.8	8883820
-2.97745	advmod	-3.46721	Lithuanian_2.8	8883820
1.48778	dep	0.37395	Lithuanian_2.8	8883820
1.80268	det	-1.05696	Lithuanian_2.8	8883820
0.14011	list	-0.01171	Lithuanian_2.8	8883820
0.5039	discourse	0.04819	Lithuanian_2.8	8883820
0.02636	dislocated	-0.01838	Lithuanian_2.8	8883820
0.11289	fixed	-0.01266	Lithuanian_2.8	8883820
-1.81779	flat	1.4285	Lithuanian_2.8	8883820
5.35835	nmod	-0.50671	Lithuanian_2.8	8883820
3.8141	amod	-3.28994	Lithuanian_2.8	8883820
4.49224	conj	6.57115	Lithuanian_2.8	8883820
0.04861	vocative	0.0	Lithuanian_2.8	8883820
-0.04276	compound	-0.05096	Lithuanian_2.8	8883820
-0.7734	cop	-3.7661	Lithuanian_2.8	8883820
0.71713	iobj	-0.3772	Lithuanian_2.8	8883820
2.6013	appos	2.17374	Lithuanian_2.8	8883820
0.06458	orphan	0.0999	Lithuanian_2.8	8883820
1.04707	csubj	-0.79758	Lithuanian_2.8	8883820
-4.55601	nsubj	0.89879	Lithuanian_2.8	8883820
0.48362	aux	-0.58496	Lithuanian_2.8	8883820
-2.45993	nummod	-2.40968	Lithuanian_2.8	8883820
0.0	punct	0.0	Lithuanian_2.8	8883820
-2.63581	mark	-3.63823	Lithuanian_2.8	9435230
-1.70675	parataxis	1.35191	Lithuanian_2.8	9435230
-4.75844	case	-2.75695	Lithuanian_2.8	9435230
-5.17681	obl	0.33921	Lithuanian_2.8	9435230
-9.99163	obj	1.13521	Lithuanian_2.8	9435230
-4.0489	cc	-5.18423	Lithuanian_2.8	9435230
-4.74324	ccomp	2.70887	Lithuanian_2.8	9435230
-5.53394	xcomp	3.33086	Lithuanian_2.8	9435230
-4.84297	acl	3.33975	Lithuanian_2.8	9435230
-4.46869	advcl	4.33696	Lithuanian_2.8	9435230
2.14114	advmod	-3.94722	Lithuanian_2.8	9435230
-0.7212	dep	0.19659	Lithuanian_2.8	9435230
1.44529	det	-1.13287	Lithuanian_2.8	9435230
0.04054	list	-0.0617	Lithuanian_2.8	9435230
-0.17918	discourse	-0.02058	Lithuanian_2.8	9435230
0.15226	dislocated	-0.05151	Lithuanian_2.8	9435230
-0.68269	fixed	-0.01286	Lithuanian_2.8	9435230
-2.23259	flat	-0.03734	Lithuanian_2.8	9435230
-4.53001	amod	-2.7164	Lithuanian_2.8	9435230
5.6505	nmod	0.76447	Lithuanian_2.8	9435230
-4.39154	conj	6.86323	Lithuanian_2.8	9435230
-0.04126	vocative	0.0	Lithuanian_2.8	9435230
0.22012	compound	-0.06172	Lithuanian_2.8	9435230
-1.14195	cop	-4.11623	Lithuanian_2.8	9435230
-0.53341	iobj	-0.52829	Lithuanian_2.8	9435230
-1.38446	appos	1.55512	Lithuanian_2.8	9435230
-0.03026	orphan	-0.04669	Lithuanian_2.8	9435230
1.3632	csubj	-0.93226	Lithuanian_2.8	9435230
5.87017	nsubj	1.65392	Lithuanian_2.8	9435230
-0.09936	aux	-0.46268	Lithuanian_2.8	9435230
2.29604	nummod	-1.86818	Lithuanian_2.8	9435230
0.0	punct	0.0	Lithuanian_2.8	9435230
-3.10074	mark	-3.209	Lithuanian_2.8	1095506
-3.76435	parataxis	1.717	Lithuanian_2.8	1095506
2.78794	case	-4.87258	Lithuanian_2.8	1095506
5.92298	obl	0.01947	Lithuanian_2.8	1095506
9.96512	obj	0.92634	Lithuanian_2.8	1095506
-1.36586	cc	-3.96181	Lithuanian_2.8	1095506
4.51101	ccomp	4.10611	Lithuanian_2.8	1095506
5.85675	acl	3.42539	Lithuanian_2.8	1095506
5.29106	xcomp	3.82194	Lithuanian_2.8	1095506
4.01019	advcl	3.93538	Lithuanian_2.8	1095506
-4.85082	advmod	-1.25498	Lithuanian_2.8	1095506
-0.01601	dep	0.05104	Lithuanian_2.8	1095506
3.43489	det	-1.6272	Lithuanian_2.8	1095506
0.00388	list	-0.01264	Lithuanian_2.8	1095506
0.3124	discourse	-0.09537	Lithuanian_2.8	1095506
-0.01307	dislocated	-0.03715	Lithuanian_2.8	1095506
0.08671	fixed	0.01995	Lithuanian_2.8	1095506
0.67774	flat	1.05866	Lithuanian_2.8	1095506
5.73155	nmod	-1.46885	Lithuanian_2.8	1095506
4.6856	amod	-4.41212	Lithuanian_2.8	1095506
4.30722	conj	6.99877	Lithuanian_2.8	1095506
0.08325	vocative	0.0	Lithuanian_2.8	1095506
-0.2028	compound	0.01224	Lithuanian_2.8	1095506
-3.16895	cop	-3.97562	Lithuanian_2.8	1095506
1.19751	iobj	-0.70544	Lithuanian_2.8	1095506
2.54786	appos	1.65053	Lithuanian_2.8	1095506
-0.08947	orphan	-0.14009	Lithuanian_2.8	1095506
0.31015	csubj	0.69634	Lithuanian_2.8	1095506
3.93633	nsubj	-1.53829	Lithuanian_2.8	1095506
-0.81886	aux	-0.27107	Lithuanian_2.8	1095506
-3.76904	nummod	-0.85699	Lithuanian_2.8	1095506
0.0	punct	0.0	Lithuanian_2.8	1095506
0.81294	mark	-3.86754	Lithuanian_2.8	1856200
1.84755	parataxis	1.62947	Lithuanian_2.8	1856200
3.42575	case	-4.78173	Lithuanian_2.8	1856200
6.49999	obl	1.10451	Lithuanian_2.8	1856200
10.03714	obj	-0.37305	Lithuanian_2.8	1856200
3.07272	cc	-5.01122	Lithuanian_2.8	1856200
4.78493	ccomp	3.62412	Lithuanian_2.8	1856200
5.16992	acl	3.86849	Lithuanian_2.8	1856200
5.3896	xcomp	3.94254	Lithuanian_2.8	1856200
4.63402	advcl	3.80872	Lithuanian_2.8	1856200
0.01844	advmod	-3.50413	Lithuanian_2.8	1856200
1.06584	dep	0.42389	Lithuanian_2.8	1856200
3.66051	det	-1.05803	Lithuanian_2.8	1856200
-0.08855	list	0.02285	Lithuanian_2.8	1856200
0.24495	discourse	0.06719	Lithuanian_2.8	1856200
0.00932	dislocated	-0.10644	Lithuanian_2.8	1856200
-0.46551	fixed	0.02104	Lithuanian_2.8	1856200
-0.20246	flat	0.51861	Lithuanian_2.8	1856200
5.47702	nmod	-0.42759	Lithuanian_2.8	1856200
2.1008	amod	-2.68581	Lithuanian_2.8	1856200
5.45487	conj	6.67597	Lithuanian_2.8	1856200
-0.04927	vocative	0.0	Lithuanian_2.8	1856200
0.10087	compound	-0.02538	Lithuanian_2.8	1856200
-1.1885	cop	-3.41574	Lithuanian_2.8	1856200
1.41464	iobj	-0.45077	Lithuanian_2.8	1856200
2.15438	appos	1.76317	Lithuanian_2.8	1856200
0.21595	orphan	0.17503	Lithuanian_2.8	1856200
-1.25549	csubj	-0.22825	Lithuanian_2.8	1856200
-4.31159	nsubj	1.28795	Lithuanian_2.8	1856200
0.02913	aux	-0.30589	Lithuanian_2.8	1856200
-3.51878	nummod	-2.69221	Lithuanian_2.8	1856200
0.0	punct	0.0	Lithuanian_2.8	1856200
-1.78935	mark	-4.62497	Lithuanian_2.8	229017
1.06474	parataxis	2.40056	Lithuanian_2.8	229017
0.21992	case	-3.06771	Lithuanian_2.8	229017
6.19027	obl	0.23166	Lithuanian_2.8	229017
10.04165	obj	1.02811	Lithuanian_2.8	229017
3.18595	cc	-4.17446	Lithuanian_2.8	229017
4.50288	ccomp	3.21172	Lithuanian_2.8	229017
5.42621	acl	3.40209	Lithuanian_2.8	229017
5.48243	xcomp	3.74025	Lithuanian_2.8	229017
4.68612	advcl	4.53479	Lithuanian_2.8	229017
-0.27059	advmod	-3.77086	Lithuanian_2.8	229017
0.75039	dep	0.08267	Lithuanian_2.8	229017
-2.59203	det	-1.1017	Lithuanian_2.8	229017
-0.04891	list	0.01362	Lithuanian_2.8	229017
0.16185	discourse	0.01357	Lithuanian_2.8	229017
-0.08496	dislocated	-0.1078	Lithuanian_2.8	229017
-0.49931	fixed	0.00403	Lithuanian_2.8	229017
-1.00949	flat	-0.37368	Lithuanian_2.8	229017
5.70978	nmod	-1.08864	Lithuanian_2.8	229017
2.99322	amod	-3.50079	Lithuanian_2.8	229017
5.01399	conj	6.34468	Lithuanian_2.8	229017
0.02308	vocative	0.0	Lithuanian_2.8	229017
-0.03116	compound	-0.02252	Lithuanian_2.8	229017
-1.20998	cop	-3.1371	Lithuanian_2.8	229017
0.95972	iobj	-0.83056	Lithuanian_2.8	229017
2.66352	appos	2.09967	Lithuanian_2.8	229017
0.05866	orphan	0.05633	Lithuanian_2.8	229017
-0.97747	csubj	-0.18912	Lithuanian_2.8	229017
-5.35141	nsubj	1.79921	Lithuanian_2.8	229017
-0.30297	aux	-0.49307	Lithuanian_2.8	229017
-3.35998	nummod	-2.48006	Lithuanian_2.8	229017
0.0	punct	0.0	Lithuanian_2.8	229017
-0.34042	mark	-4.59377	Lithuanian_2.8	2434774
-0.02911	parataxis	2.82502	Lithuanian_2.8	2434774
3.64352	case	-4.91468	Lithuanian_2.8	2434774
6.10541	obl	-0.31806	Lithuanian_2.8	2434774
9.95549	obj	0.93324	Lithuanian_2.8	2434774
-2.92538	cc	-3.27184	Lithuanian_2.8	2434774
4.80121	ccomp	3.44618	Lithuanian_2.8	2434774
5.69678	xcomp	3.74066	Lithuanian_2.8	2434774
5.18208	acl	4.01273	Lithuanian_2.8	2434774
4.71412	advcl	3.98547	Lithuanian_2.8	2434774
2.83939	advmod	-4.58182	Lithuanian_2.8	2434774
1.71188	dep	0.08658	Lithuanian_2.8	2434774
-2.91321	det	-0.31531	Lithuanian_2.8	2434774
0.07539	list	-0.01329	Lithuanian_2.8	2434774
0.09822	discourse	0.12321	Lithuanian_2.8	2434774
0.0428	dislocated	-0.0539	Lithuanian_2.8	2434774
0.03263	fixed	-0.01668	Lithuanian_2.8	2434774
-1.7428	flat	0.47777	Lithuanian_2.8	2434774
3.96465	amod	-3.93211	Lithuanian_2.8	2434774
5.57904	nmod	-0.26026	Lithuanian_2.8	2434774
3.71936	conj	7.06194	Lithuanian_2.8	2434774
0.02956	vocative	0.0	Lithuanian_2.8	2434774
0.06929	compound	0.00653	Lithuanian_2.8	2434774
-0.27032	cop	-3.3957	Lithuanian_2.8	2434774
1.05659	iobj	-0.41365	Lithuanian_2.8	2434774
2.49588	appos	1.96592	Lithuanian_2.8	2434774
0.17507	orphan	0.05372	Lithuanian_2.8	2434774
-1.4669	csubj	0.15927	Lithuanian_2.8	2434774
-5.46093	nsubj	0.92305	Lithuanian_2.8	2434774
-0.1979	aux	-1.26508	Lithuanian_2.8	2434774
-2.89871	nummod	-2.45499	Lithuanian_2.8	2434774
0.0	punct	0.0	Lithuanian_2.8	2434774
0.80279	mark	-3.53087	Lithuanian_2.8	371468
1.56707	parataxis	2.17686	Lithuanian_2.8	371468
-2.17994	case	-4.15848	Lithuanian_2.8	371468
-6.64782	obl	-0.24596	Lithuanian_2.8	371468
-10.01924	obj	1.4291	Lithuanian_2.8	371468
-1.40912	cc	-3.37813	Lithuanian_2.8	371468
-4.4281	ccomp	3.17263	Lithuanian_2.8	371468
-5.21527	xcomp	3.17911	Lithuanian_2.8	371468
-5.43607	acl	3.5189	Lithuanian_2.8	371468
-4.60736	advcl	4.24901	Lithuanian_2.8	371468
0.43731	advmod	-3.60341	Lithuanian_2.8	371468
-0.47058	dep	0.20146	Lithuanian_2.8	371468
-1.1202	det	-1.12191	Lithuanian_2.8	371468
0.02919	list	-0.02302	Lithuanian_2.8	371468
-0.38906	discourse	0.01184	Lithuanian_2.8	371468
0.05881	dislocated	-0.08052	Lithuanian_2.8	371468
-0.38155	fixed	0.00987	Lithuanian_2.8	371468
2.20724	flat	0.7695	Lithuanian_2.8	371468
-3.9707	amod	-3.58337	Lithuanian_2.8	371468
-5.6598	nmod	0.03753	Lithuanian_2.8	371468
-4.72325	conj	7.21098	Lithuanian_2.8	371468
0.09221	vocative	0.0	Lithuanian_2.8	371468
0.03011	compound	0.04927	Lithuanian_2.8	371468
-2.32069	cop	-5.33149	Lithuanian_2.8	371468
-0.78989	iobj	-0.95747	Lithuanian_2.8	371468
-1.30473	appos	1.92818	Lithuanian_2.8	371468
-0.14585	orphan	0.00088	Lithuanian_2.8	371468
2.23817	csubj	-0.63923	Lithuanian_2.8	371468
5.23013	nsubj	1.41663	Lithuanian_2.8	371468
0.30266	aux	-0.59528	Lithuanian_2.8	371468
2.09759	nummod	-2.11256	Lithuanian_2.8	371468
0.0	punct	0.0	Lithuanian_2.8	371468
0.10741	mark	-1.42986	Lithuanian_2.8	3879430
0.12295	parataxis	0.51554	Lithuanian_2.8	3879430
0.26888	case	-0.83001	Lithuanian_2.8	3879430
-2.20503	obl	0.0878	Lithuanian_2.8	3879430
-9.99582	obj	0.63713	Lithuanian_2.8	3879430
0.56344	cc	-1.48407	Lithuanian_2.8	3879430
-0.94764	ccomp	0.98972	Lithuanian_2.8	3879430
-1.91174	acl	1.29165	Lithuanian_2.8	3879430
-1.91493	xcomp	1.34554	Lithuanian_2.8	3879430
-0.90115	advcl	1.75901	Lithuanian_2.8	3879430
0.35029	advmod	-2.11768	Lithuanian_2.8	3879430
0.01237	dep	-0.01534	Lithuanian_2.8	3879430
-0.34884	det	-0.26084	Lithuanian_2.8	3879430
0.00791	list	-0.00454	Lithuanian_2.8	3879430
-0.01194	discourse	0.0057	Lithuanian_2.8	3879430
0.00803	dislocated	-0.00554	Lithuanian_2.8	3879430
-0.01882	fixed	0.0007	Lithuanian_2.8	3879430
0.1649	flat	0.04093	Lithuanian_2.8	3879430
-2.43997	nmod	-0.12654	Lithuanian_2.8	3879430
-0.18075	amod	-0.94656	Lithuanian_2.8	3879430
-1.03808	conj	2.95645	Lithuanian_2.8	3879430
0.00554	vocative	0.0	Lithuanian_2.8	3879430
0.0046	compound	-0.00949	Lithuanian_2.8	3879430
-0.19185	cop	-0.93404	Lithuanian_2.8	3879430
0.00341	iobj	-0.03951	Lithuanian_2.8	3879430
-0.0353	appos	0.22592	Lithuanian_2.8	3879430
-0.00259	orphan	0.02484	Lithuanian_2.8	3879430
-0.01825	csubj	0.05429	Lithuanian_2.8	3879430
1.25514	nsubj	-0.67604	Lithuanian_2.8	3879430
0.00104	aux	-0.08618	Lithuanian_2.8	3879430
0.38589	nummod	-0.96893	Lithuanian_2.8	3879430
0.0	punct	0.0	Lithuanian_2.8	3879430
-1.04703	mark	-4.17308	Lithuanian_2.8	4097861
-2.43912	case	-4.10795	Lithuanian_2.8	4097861
0.36819	parataxis	2.70378	Lithuanian_2.8	4097861
-6.48053	obl	0.50198	Lithuanian_2.8	4097861
-10.04134	obj	0.42024	Lithuanian_2.8	4097861
-2.68675	cc	-4.37827	Lithuanian_2.8	4097861
-4.58354	ccomp	4.06131	Lithuanian_2.8	4097861
-4.79724	acl	3.67644	Lithuanian_2.8	4097861
-5.37323	xcomp	3.86384	Lithuanian_2.8	4097861
-4.56526	advcl	3.79701	Lithuanian_2.8	4097861
-2.00603	advmod	-3.87471	Lithuanian_2.8	4097861
-1.09602	dep	0.4533	Lithuanian_2.8	4097861
-1.56196	det	-1.60958	Lithuanian_2.8	4097861
-0.11736	list	0.00279	Lithuanian_2.8	4097861
0.18617	discourse	0.05004	Lithuanian_2.8	4097861
-0.01492	dislocated	-0.08046	Lithuanian_2.8	4097861
-0.36048	fixed	-0.00501	Lithuanian_2.8	4097861
1.50424	flat	0.63664	Lithuanian_2.8	4097861
-6.64558	nmod	-1.24098	Lithuanian_2.8	4097861
-4.23842	amod	-4.38173	Lithuanian_2.8	4097861
-4.88063	conj	7.10281	Lithuanian_2.8	4097861
-0.09785	vocative	0.0	Lithuanian_2.8	4097861
-0.17907	compound	0.01931	Lithuanian_2.8	4097861
2.56483	cop	-2.91133	Lithuanian_2.8	4097861
-0.91841	iobj	-0.62001	Lithuanian_2.8	4097861
-1.80331	appos	1.806	Lithuanian_2.8	4097861
0.08451	orphan	-0.01699	Lithuanian_2.8	4097861
1.94788	csubj	0.12436	Lithuanian_2.8	4097861
5.02739	nsubj	0.77134	Lithuanian_2.8	4097861
0.20487	aux	-0.5041	Lithuanian_2.8	4097861
3.13163	nummod	-2.08697	Lithuanian_2.8	4097861
0.0	punct	0.0	Lithuanian_2.8	4097861
-0.36303	mark	-3.75098	Lithuanian_2.8	4195310
2.61975	parataxis	3.19818	Lithuanian_2.8	4195310
-3.85143	case	-2.57583	Lithuanian_2.8	4195310
-5.60929	obl	0.12248	Lithuanian_2.8	4195310
-9.98765	obj	1.27712	Lithuanian_2.8	4195310
-2.9913	cc	-4.19976	Lithuanian_2.8	4195310
-4.73403	ccomp	3.14375	Lithuanian_2.8	4195310
-4.78468	acl	2.81079	Lithuanian_2.8	4195310
-5.68873	xcomp	3.68387	Lithuanian_2.8	4195310
-4.76361	advcl	3.17623	Lithuanian_2.8	4195310
-0.08929	advmod	-4.4534	Lithuanian_2.8	4195310
-0.75946	dep	0.41628	Lithuanian_2.8	4195310
-2.05194	det	-0.61708	Lithuanian_2.8	4195310
-0.08242	list	-0.03218	Lithuanian_2.8	4195310
0.03412	discourse	0.0792	Lithuanian_2.8	4195310
0.00083	dislocated	-0.0699	Lithuanian_2.8	4195310
-0.0029	fixed	-0.02699	Lithuanian_2.8	4195310
0.02225	flat	0.87505	Lithuanian_2.8	4195310
4.62608	nmod	-0.11747	Lithuanian_2.8	4195310
-4.47205	amod	-3.16791	Lithuanian_2.8	4195310
-3.97115	conj	6.60335	Lithuanian_2.8	4195310
0.01479	vocative	0.0	Lithuanian_2.8	4195310
-0.05643	compound	0.03062	Lithuanian_2.8	4195310
0.32333	cop	-3.64812	Lithuanian_2.8	4195310
-0.48827	iobj	-0.63	Lithuanian_2.8	4195310
-1.17338	appos	1.71803	Lithuanian_2.8	4195310
0.0335	orphan	0.01189	Lithuanian_2.8	4195310
0.40218	csubj	-0.29311	Lithuanian_2.8	4195310
5.55826	nsubj	0.41214	Lithuanian_2.8	4195310
0.38741	aux	-0.54285	Lithuanian_2.8	4195310
2.59881	nummod	-3.43333	Lithuanian_2.8	4195310
0.0	punct	0.0	Lithuanian_2.8	4195310
-2.19459	mark	-4.51156	Lithuanian_2.8	4198321
2.41074	case	-4.50982	Lithuanian_2.8	4198321
-0.40492	parataxis	2.65135	Lithuanian_2.8	4198321
5.81995	obl	-0.36171	Lithuanian_2.8	4198321
10.01834	obj	1.47008	Lithuanian_2.8	4198321
3.07737	cc	-3.08207	Lithuanian_2.8	4198321
4.53466	ccomp	2.97812	Lithuanian_2.8	4198321
4.94194	acl	3.71048	Lithuanian_2.8	4198321
5.34358	xcomp	3.68439	Lithuanian_2.8	4198321
4.90066	advcl	4.92494	Lithuanian_2.8	4198321
-0.93937	advmod	-4.10756	Lithuanian_2.8	4198321
1.09869	dep	0.1451	Lithuanian_2.8	4198321
1.43457	det	-0.75268	Lithuanian_2.8	4198321
0.16353	list	-0.01745	Lithuanian_2.8	4198321
-0.18953	discourse	-0.08634	Lithuanian_2.8	4198321
-0.06759	dislocated	-0.03167	Lithuanian_2.8	4198321
-0.47614	fixed	-0.00213	Lithuanian_2.8	4198321
-2.45432	flat	-0.22187	Lithuanian_2.8	4198321
5.52577	nmod	0.26066	Lithuanian_2.8	4198321
2.23225	amod	-3.74263	Lithuanian_2.8	4198321
4.87766	conj	6.98316	Lithuanian_2.8	4198321
0.02399	vocative	0.0	Lithuanian_2.8	4198321
0.22999	compound	0.03821	Lithuanian_2.8	4198321
1.68053	cop	-2.4411	Lithuanian_2.8	4198321
1.09144	iobj	-0.72736	Lithuanian_2.8	4198321
2.28226	appos	2.17203	Lithuanian_2.8	4198321
0.26045	orphan	-0.01234	Lithuanian_2.8	4198321
-2.70468	csubj	-1.38177	Lithuanian_2.8	4198321
-4.92784	nsubj	0.66265	Lithuanian_2.8	4198321
-0.30022	aux	-0.44214	Lithuanian_2.8	4198321
-2.46101	nummod	-3.24894	Lithuanian_2.8	4198321
0.0	punct	0.0	Lithuanian_2.8	4198321
0.4126	mark	-1.52435	Lithuanian_2.8	471371
0.22556	parataxis	0.50071	Lithuanian_2.8	471371
-0.12983	case	-0.72566	Lithuanian_2.8	471371
-2.45727	obl	0.48429	Lithuanian_2.8	471371
-9.99635	obj	0.43154	Lithuanian_2.8	471371
-0.23855	cc	-1.51529	Lithuanian_2.8	471371
-0.78047	ccomp	0.93135	Lithuanian_2.8	471371
-1.80343	acl	1.33216	Lithuanian_2.8	471371
-2.00418	xcomp	1.28215	Lithuanian_2.8	471371
-0.96717	advcl	1.67311	Lithuanian_2.8	471371
0.54062	advmod	-2.27194	Lithuanian_2.8	471371
0.04554	dep	0.06624	Lithuanian_2.8	471371
-0.22473	det	-0.21515	Lithuanian_2.8	471371
-0.00635	list	-0.00712	Lithuanian_2.8	471371
-0.00371	discourse	0.00252	Lithuanian_2.8	471371
-0.00038	dislocated	-0.0083	Lithuanian_2.8	471371
0.0647	fixed	-0.00209	Lithuanian_2.8	471371
0.07688	flat	-0.06552	Lithuanian_2.8	471371
-2.34801	nmod	-0.06053	Lithuanian_2.8	471371
-0.36716	amod	-0.75573	Lithuanian_2.8	471371
-0.88251	conj	2.89263	Lithuanian_2.8	471371
-0.00267	vocative	0.0	Lithuanian_2.8	471371
-0.02206	compound	0.00123	Lithuanian_2.8	471371
-0.0848	cop	-1.23367	Lithuanian_2.8	471371
0.02332	iobj	-0.00595	Lithuanian_2.8	471371
-0.16994	appos	0.27541	Lithuanian_2.8	471371
-0.00303	orphan	0.00812	Lithuanian_2.8	471371
0.11079	csubj	-0.12923	Lithuanian_2.8	471371
1.51401	nsubj	-0.33636	Lithuanian_2.8	471371
0.00341	aux	-0.08757	Lithuanian_2.8	471371
0.47025	nummod	-0.93699	Lithuanian_2.8	471371
0.0	punct	0.0	Lithuanian_2.8	471371
1.80165	mark	-4.54141	Lithuanian_2.8	4880339
-0.15135	parataxis	1.56547	Lithuanian_2.8	4880339
2.9238	case	-5.06884	Lithuanian_2.8	4880339
6.52742	obl	0.77152	Lithuanian_2.8	4880339
9.9907	obj	-0.06395	Lithuanian_2.8	4880339
2.18429	cc	-4.57127	Lithuanian_2.8	4880339
4.5125	ccomp	3.86314	Lithuanian_2.8	4880339
5.50083	xcomp	4.12843	Lithuanian_2.8	4880339
4.42878	acl	3.88743	Lithuanian_2.8	4880339
4.61378	advcl	4.70475	Lithuanian_2.8	4880339
-3.38359	advmod	-2.7899	Lithuanian_2.8	4880339
0.99775	dep	-0.22112	Lithuanian_2.8	4880339
0.41715	det	-1.78937	Lithuanian_2.8	4880339
-0.00962	list	0.00419	Lithuanian_2.8	4880339
0.12776	discourse	-0.05108	Lithuanian_2.8	4880339
-0.10203	dislocated	-0.01561	Lithuanian_2.8	4880339
-0.32044	fixed	0.0205	Lithuanian_2.8	4880339
-1.7138	flat	0.29857	Lithuanian_2.8	4880339
2.4777	amod	-2.54394	Lithuanian_2.8	4880339
5.74696	nmod	-1.21122	Lithuanian_2.8	4880339
5.51591	conj	6.69314	Lithuanian_2.8	4880339
0.05036	vocative	0.0	Lithuanian_2.8	4880339
0.06401	compound	0.02023	Lithuanian_2.8	4880339
1.78574	cop	-2.43577	Lithuanian_2.8	4880339
1.34439	iobj	0.11186	Lithuanian_2.8	4880339
1.83377	appos	2.02045	Lithuanian_2.8	4880339
0.08284	orphan	-0.06263	Lithuanian_2.8	4880339
0.28659	csubj	-0.40006	Lithuanian_2.8	4880339
-4.78742	nsubj	1.09346	Lithuanian_2.8	4880339
-0.18262	aux	-1.08946	Lithuanian_2.8	4880339
-2.75735	nummod	-2.32777	Lithuanian_2.8	4880339
0.0	punct	0.0	Lithuanian_2.8	4880339
0.29893	mark	-1.26584	Lithuanian_2.8	5467034
0.16217	parataxis	0.56765	Lithuanian_2.8	5467034
0.17595	case	-0.85413	Lithuanian_2.8	5467034
-2.19071	obl	0.28498	Lithuanian_2.8	5467034
-10.00062	obj	0.23588	Lithuanian_2.8	5467034
0.36016	cc	-1.48325	Lithuanian_2.8	5467034
-0.80989	ccomp	0.95017	Lithuanian_2.8	5467034
-1.705	acl	1.35635	Lithuanian_2.8	5467034
-2.0294	xcomp	1.314	Lithuanian_2.8	5467034
-0.82717	advcl	1.62675	Lithuanian_2.8	5467034
-0.08698	advmod	-2.47866	Lithuanian_2.8	5467034
-0.05784	dep	0.02052	Lithuanian_2.8	5467034
-0.17771	det	-0.10617	Lithuanian_2.8	5467034
-0.00907	list	-0.00115	Lithuanian_2.8	5467034
-0.00041	discourse	-0.00346	Lithuanian_2.8	5467034
0.00461	dislocated	-0.00985	Lithuanian_2.8	5467034
0.00575	fixed	0.00135	Lithuanian_2.8	5467034
0.30975	flat	0.06137	Lithuanian_2.8	5467034
-2.3261	nmod	0.09227	Lithuanian_2.8	5467034
-0.32082	amod	-0.83816	Lithuanian_2.8	5467034
-1.03207	conj	2.83842	Lithuanian_2.8	5467034
0.0109	vocative	0.0	Lithuanian_2.8	5467034
-0.01115	compound	-0.00347	Lithuanian_2.8	5467034
-0.03822	cop	-1.14448	Lithuanian_2.8	5467034
0.03951	iobj	-0.1141	Lithuanian_2.8	5467034
-0.10272	appos	0.29535	Lithuanian_2.8	5467034
0.00505	orphan	0.00718	Lithuanian_2.8	5467034
0.0459	csubj	0.03802	Lithuanian_2.8	5467034
2.01162	nsubj	-0.32991	Lithuanian_2.8	5467034
0.03605	aux	-0.08329	Lithuanian_2.8	5467034
0.67429	nummod	-0.97428	Lithuanian_2.8	5467034
0.0	punct	0.0	Lithuanian_2.8	5467034
-0.12112	mark	-1.52443	Lithuanian_2.8	720388
0.0429	parataxis	0.5538	Lithuanian_2.8	720388
0.01182	case	-0.68675	Lithuanian_2.8	720388
2.15205	obl	0.39533	Lithuanian_2.8	720388
9.99804	obj	0.14743	Lithuanian_2.8	720388
-0.75688	cc	-1.41302	Lithuanian_2.8	720388
0.90756	ccomp	0.9696	Lithuanian_2.8	720388
1.61941	acl	1.22269	Lithuanian_2.8	720388
1.98134	xcomp	1.29741	Lithuanian_2.8	720388
0.98541	advcl	1.69799	Lithuanian_2.8	720388
0.08285	advmod	-2.30835	Lithuanian_2.8	720388
0.02291	dep	0.06073	Lithuanian_2.8	720388
0.23673	det	-0.15532	Lithuanian_2.8	720388
-0.00079	list	-0.00915	Lithuanian_2.8	720388
-0.02044	discourse	-0.00853	Lithuanian_2.8	720388
-0.00224	dislocated	-0.00317	Lithuanian_2.8	720388
0.01633	fixed	-0.00027	Lithuanian_2.8	720388
-0.19477	flat	0.05638	Lithuanian_2.8	720388
1.54272	nmod	-0.22696	Lithuanian_2.8	720388
0.59243	amod	-0.91288	Lithuanian_2.8	720388
0.62433	conj	2.97848	Lithuanian_2.8	720388
-0.00647	vocative	0.0	Lithuanian_2.8	720388
