alpha	cutoff	delta	gamma	idForProcess	language	model	script
1.0	2	1.0	1	6315903	Russian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	662592	Russian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2110083	Sanskrit_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8915967	Sanskrit_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5958165	Sanskrit_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8815679	Sanskrit_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	308926	Sanskrit_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2274835	Scottish_Gaelic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8190629	Scottish_Gaelic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	6512943	Scottish_Gaelic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1927420	Scottish_Gaelic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7053459	Scottish_Gaelic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7975219	Scottish_Gaelic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3988398	Scottish_Gaelic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	333007	Scottish_Gaelic_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	4524656	Serbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2681184	Serbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	875560	Serbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3893867	Serbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8768575	Serbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5975839	Serbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	695256	Serbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8638314	Serbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7621414	Serbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8911252	Slovak_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5274123	Slovak_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	9278307	Slovak_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5175056	Slovak_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3333980	Slovak_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3155183	Slovak_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1529980	Slovak_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	578708	Slovenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2631502	Slovenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7895845	Slovenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	9669656	Slovenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	4289494	Slovenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1057021	Slovenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2665649	Slovenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	9126913	Spanish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8101695	Spanish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7455237	Spanish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2060650	Spanish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8872160	Spanish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2659729	Spanish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1393097	Swedish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	934584	Swedish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7045649	Swedish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3075724	Swedish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	4735051	Swedish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7946133	Swedish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3978730	Swedish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	4956734	Swedish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5361064	Thai_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8907353	Thai_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2971460	Thai_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5098652	Thai_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2903534	Thai_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5349269	Thai_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5323015	Turkish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	6029	Turkish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1550113	Turkish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8243898	Turkish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	9578373	Turkish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7559679	Turkish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7274933	Turkish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	9729212	Turkish_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8814576	Ukrainian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2822741	Ukrainian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8246205	Ukrainian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	6345567	Ukrainian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3211565	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	6925667	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5446526	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5865365	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5406470	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8208697	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7990725	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	927092	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	6341020	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7832393	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1442031	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	6370162	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1198065	Upper_Sorbian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8227875	Urdu_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3334740	Urdu_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	6339711	Urdu_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3312804	Urdu_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	834370	Urdu_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5231294	Uyghur_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5568814	Uyghur_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1362559	Uyghur_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	9405590	Uyghur_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	4985038	Uyghur_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	4749833	Uyghur_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1568330	Vietnamese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	9238007	Vietnamese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3166050	Vietnamese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1947962	Vietnamese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	6211203	Vietnamese_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	4056684	Welsh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	4356093	Welsh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8837776	Welsh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3334847	Welsh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3095689	Welsh_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	6826628	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	221621	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8722059	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8110339	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	672034	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8990732	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1307954	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1440896	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7412999	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	5012491	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3604429	Western_Armenian_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	1297752	Wolof_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	6976314	Wolof_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	449244	Wolof_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	4734539	Wolof_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	3494628	Wolof_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	449153	Wolof_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	8202897	Wolof_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	2392198	Wolof_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
1.0	2	1.0	1	7967702	Wolof_2.8	None	forWords_Finnish_OptimizeOrder_Coarse_FineSurprisal_Stoch_Adap_PlusHalfDLM
